%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=2960232141, 2016/01/13 19:41:57.7)
214 1713  5.554527208352280354e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
215 1721  5.554527208352262591e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
216 1729  5.554527208352321566e+01 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
217 1737  5.554527208352181589e+01 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
218 1745  5.554527208352146062e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
219 1753  5.554527208352114087e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
220 1761  5.554527208352099876e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
221 1769  5.554527208352061507e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
222 1777  5.554527208352050849e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
223 1785  5.554527208352031664e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
224 1793  5.554527208352001821e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
225 1801  5.554527208352008927e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
226 1809  5.554527208351987611e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
227 1817  5.554527208351994005e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
228 1825  5.554527208351984768e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
229 1833  5.554527208351976242e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
230 1841  5.554527208351981926e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
231 1849  5.554527208351981216e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
232 1857  5.554527208351979084e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
233 1865  5.554527208351985479e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
234 1873  5.554527208351971979e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
235 1881  5.554527208351971979e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
236 1889  5.554527208351970557e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
237 1897  5.554527208351969847e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
238 1905  5.554527208351968426e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
239 1913  5.554527208351966294e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
240 1921  5.554527208351966294e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
241 1929  5.554527208351967715e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
242 1937  5.554527208351966294e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
243 1945  5.554527208351965584e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
244 1953  5.554527208351965584e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
245 1961  5.554527208351965584e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
246 1969  5.554527208351965584e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
247 1977  5.554527208351965584e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
248 1985  5.554527208351966294e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
249 1993  5.554527208351966294e+01 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
